"game_type","week","away_team","home_team","away_wins","home_wins","ties","result","games_played","away_percentage","home_percentage"
"REG",14,"CAR","NO",436,798,0,5.59319286871961,1234,0.353322528363047,0.646677471636953
"REG",14,"DEN","LAC",536,698,0,2.20502431118314,1234,0.434359805510535,0.565640194489465
"REG",14,"DET","CHI",517,717,0,3.1547811993517,1234,0.418962722852512,0.581037277147488
"REG",14,"GB","NYG",711,523,0,-2.78930307941653,1234,0.576175040518639,0.423824959481361
"REG",14,"HOU","NYJ",597,637,0,0.392220421393841,1234,0.483792544570502,0.516207455429498
"REG",14,"IND","CIN",620,614,0,-0.212317666126418,1234,0.502431118314425,0.497568881685575
"REG",14,"JAX","CLE",416,818,0,5.78363047001621,1234,0.337115072933549,0.662884927066451
"REG",14,"LA","BAL",551,683,0,1.76256077795786,1234,0.446515397082658,0.553484602917342
"REG",14,"MIN","LV",665,569,0,-1.45380875202593,1234,0.538897893030794,0.461102106969206
"REG",14,"NE","PIT",573,661,0,1.16288492706645,1234,0.464343598055105,0.535656401944895
"REG",14,"PHI","DAL",614,620,0,0.207455429497569,1234,0.497568881685575,0.502431118314425
"REG",14,"SEA","SF",461,773,0,4.33792544570502,1234,0.373581847649919,0.626418152350081
"REG",14,"TB","ATL",916,318,0,-9.08022690437601,1234,0.742301458670989,0.257698541329011
"REG",14,"TEN","MIA",571,663,0,1.32171799027553,1234,0.462722852512156,0.537277147487844
"REG",15,"ATL","CAR",588,646,0,0.728525121555916,1234,0.476499189627229,0.523500810372772
"REG",15,"BAL","JAX",817,417,0,-6.14748784440843,1234,0.662074554294976,0.337925445705024
"REG",15,"CHI","CLE",548,686,0,2.22285251215559,1234,0.444084278768233,0.555915721231767
"REG",15,"DAL","BUF",390,844,0,6.66855753646677,1234,0.316045380875203,0.683954619124797
"REG",15,"DEN","DET",736,498,0,-3.6871961102107,1234,0.596434359805511,0.403565640194489
"REG",15,"HOU","TEN",434,800,0,5.93192868719611,1234,0.351701782820097,0.648298217179903
"REG",15,"KC","NE",755,479,0,-3.92463533225284,1234,0.611831442463533,0.388168557536467
"REG",15,"LAC","LV",673,561,0,-2.00729335494327,1234,0.545380875202593,0.454619124797407
"REG",15,"MIN","CIN",622,612,0,-0.0607779578606159,1234,0.504051863857374,0.495948136142626
"REG",15,"NYG","NO",476,758,0,4.21799027552674,1234,0.385737439222042,0.614262560777958
"REG",15,"NYJ","MIA",362,872,0,8.07536466774716,1234,0.293354943273906,0.706645056726094
"REG",15,"PHI","SEA",743,491,0,-3.39546191247974,1234,0.602106969205835,0.397893030794165
"REG",15,"PIT","IND",529,705,0,3.41734197730956,1234,0.428687196110211,0.571312803889789
"REG",15,"SF","ARI",619,615,0,-0.0640194489465154,1234,0.50162074554295,0.49837925445705
"REG",15,"TB","GB",701,533,0,-2.43111831442464,1234,0.56807131280389,0.43192868719611
"REG",15,"WAS","LA",509,725,0,2.59319286871961,1234,0.412479740680713,0.587520259319287
"REG",16,"ARI","CHI",587,647,0,1.13614262560778,1234,0.475688816855754,0.524311183144246
"REG",16,"BAL","SF",615,619,0,-0.279578606158833,1234,0.49837925445705,0.50162074554295
"REG",16,"BUF","LAC",655,579,0,-1.81766612641815,1234,0.530794165316045,0.469205834683955
"REG",16,"CIN","PIT",602,632,0,0.483792544570502,1234,0.487844408427877,0.512155591572123
"REG",16,"CLE","HOU",802,432,0,-5.13290113452188,1234,0.649918962722853,0.350081037277148
"REG",16,"DAL","MIA",561,673,0,1.87439222042139,1234,0.454619124797407,0.545380875202593
"REG",16,"DET","MIN",390,844,0,6.56239870340357,1234,0.316045380875203,0.683954619124797
"REG",16,"GB","CAR",789,445,0,-5.06726094003241,1234,0.639384116693679,0.360615883306321
"REG",16,"IND","ATL",808,426,0,-5.677471636953,1234,0.654781199351702,0.345218800648298
"REG",16,"JAX","TB",309,925,0,9.61183144246353,1234,0.250405186385737,0.749594813614263
"REG",16,"LV","KC",448,786,0,5.15721231766613,1234,0.363047001620746,0.636952998379254
"REG",16,"NE","DEN",518,716,0,3.00243111831442,1234,0.419773095623987,0.580226904376013
"REG",16,"NO","LA",566,668,0,2.39546191247974,1234,0.458670988654781,0.541329011345219
"REG",16,"NYG","PHI",407,827,0,5.83063209076175,1234,0.329821717990276,0.670178282009725
"REG",16,"SEA","TEN",466,768,0,4.08995137763371,1234,0.377633711507293,0.622366288492707
"REG",16,"WAS","NYJ",767,467,0,-3.90761750405186,1234,0.621555915721232,0.378444084278768
"REG",17,"ARI","PHI",493,741,0,3.60696920583468,1234,0.399513776337115,0.600486223662885
"REG",17,"ATL","CHI",488,746,0,3.36547811993517,1234,0.395461912479741,0.604538087520259
"REG",17,"CAR","JAX",595,639,0,0.414910858995138,1234,0.482171799027553,0.517828200972447
"REG",17,"CIN","KC",471,763,0,4.38006482982172,1234,0.381685575364668,0.618314424635332
"REG",17,"DET","DAL",441,793,0,5.29578606158833,1234,0.357374392220421,0.642625607779579
"REG",17,"GB","MIN",609,625,0,0.404376012965964,1234,0.493517017828201,0.506482982171799
"REG",17,"LA","NYG",770,464,0,-4.28930307941653,1234,0.623987034035656,0.376012965964344
"REG",17,"LAC","DEN",614,620,0,-0.0632090761750405,1234,0.497568881685575,0.502431118314425
"REG",17,"LV","IND",491,743,0,3.31361426256078,1234,0.397893030794165,0.602106969205835
"REG",17,"MIA","BAL",558,676,0,1.80794165316045,1234,0.452188006482982,0.547811993517018
"REG",17,"NE","BUF",370,864,0,6.854943273906,1234,0.299837925445705,0.700162074554295
"REG",17,"NO","TB",462,772,0,4.31361426256078,1234,0.374392220421394,0.625607779578606
"REG",17,"NYJ","CLE",414,820,0,5.83954619124797,1234,0.3354943273906,0.6645056726094
"REG",17,"PIT","SEA",634,600,0,-0.639384116693679,1234,0.513776337115073,0.486223662884927
"REG",17,"SF","WAS",654,580,0,-0.914910858995138,1234,0.529983792544571,0.470016207455429
"REG",17,"TEN","HOU",783,451,0,-4.55024311183144,1234,0.63452188006483,0.36547811993517
"REG",18,"ATL","NO",399,835,0,6.51053484602917,1234,0.323338735818476,0.676661264181524
"REG",18,"BUF","MIA",752,482,0,-3.77552674230146,1234,0.609400324149109,0.390599675850891
"REG",18,"CHI","GB",454,780,0,4.99837925445705,1234,0.367909238249595,0.632090761750405
"REG",18,"CLE","CIN",587,647,0,1.1807131280389,1234,0.475688816855754,0.524311183144246
"REG",18,"DAL","WAS",623,611,0,0.0907617504051864,1234,0.504862236628849,0.495137763371151
"REG",18,"DEN","LV",587,647,0,0.730145867098866,1234,0.475688816855754,0.524311183144246
"REG",18,"HOU","IND",356,878,0,7.71961102106969,1234,0.288492706645057,0.711507293354943
"REG",18,"JAX","TEN",409,825,0,6.54294975688817,1234,0.331442463533225,0.668557536466775
"REG",18,"KC","LAC",693,541,0,-1.9805510534846,1234,0.561588330632091,0.438411669367909
"REG",18,"LA","SF",652,582,0,-0.883306320907618,1234,0.528363047001621,0.471636952998379
"REG",18,"MIN","DET",790,444,0,-5.25769854132901,1234,0.640194489465154,0.359805510534846
"REG",18,"NYJ","NE",432,802,0,5.85089141004862,1234,0.350081037277148,0.649918962722853
"REG",18,"PHI","NYG",734,500,0,-3.46596434359805,1234,0.594813614262561,0.405186385737439
"REG",18,"PIT","BAL",518,716,0,3.02025931928687,1234,0.419773095623987,0.580226904376013
"REG",18,"SEA","ARI",552,682,0,2.32495948136143,1234,0.447325769854133,0.552674230145867
"REG",18,"TB","CAR",871,363,0,-7.60048622366288,1234,0.705834683954619,0.294165316045381
